Event_ID	Event_Type	GeneID	geneSymbol	ID	Gene_Event_ID	Event_Group	JuncType	comparison	IncFormLen	SkipFormLen	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncLevel1	IncLevel2	IncLevelDifference	IJC_SAMPLE_1_sum	SJC_SAMPLE_1_sum	IJC_SAMPLE_2_sum	SJC_SAMPLE_2_sum	SAMPLE_1_TotalReadCount	SAMPLE_2_TotalReadCount	EventTotalReadCount	PSI_SAMPLE_1	PSI_SAMPLE_2	DSE_Category
Event_21	a3ss_jc	ENSG00000125122	LRRC29	1516	3	Alternative 5' Splice Site	JC	Control_vs_shRING1A.B	175	149	8,0,1	6,10,8	0,1,0	13,11,14	0.532,0.0,0.096	0.0,0.072,0.0	0.185	9	24	1	38	33	39	72	0.272727272727273	0.0256410256410256	Common to shRING1A.B and shRYBP
Event_21	a3ss_jcec	ENSG00000125122	LRRC29	1516	3	Alternative 5' Splice Site	JCEC	Control_vs_shRING1A.B	175	149	8,0,1	6,10,8	0,1,0	13,11,14	0.532,0.0,0.096	0.0,0.072,0.0	0.185	9	24	1	38	33	39	72	0.272727272727273	0.0256410256410256	Common to shRING1A.B and shRYBP
Event_210	a3ss_jc	ENSG00000105982	RNF32	3284	1	Alternative 5' Splice Site	JC	Control_vs_shRING1A.B	205	149	1,9,2	0,0,0	7,7,21	3,1,2	1.0,1.0,1.0	0.629,0.836,0.884	0.217	12	0	35	6	12	41	53	1	0.853658536585366	Same Direction
Event_210	a3ss_jcec	ENSG00000105982	RNF32	3284	1	Alternative 5' Splice Site	JCEC	Control_vs_shRING1A.B	205	149	1,9,2	0,0,0	7,7,21	3,1,2	1.0,1.0,1.0	0.629,0.836,0.884	0.217	12	0	35	6	12	41	53	1	0.853658536585366	Same Direction
Event_210	a3ss_jc	ENSG00000105982	RNF32	3297	1	Alternative 5' Splice Site	JC	shRYBP_vs_shRING1A.B	205	149	5,8,8	0,0,0	7,7,21	3,1,2	1.0,1.0,1.0	0.629,0.836,0.884	0.217	21	0	35	6	21	41	62	1	0.853658536585366	Same Direction
Event_210	a3ss_jcec	ENSG00000105982	RNF32	3297	1	Alternative 5' Splice Site	JCEC	shRYBP_vs_shRING1A.B	205	149	5,8,8	0,0,0	7,7,21	3,1,2	1.0,1.0,1.0	0.629,0.836,0.884	0.217	21	0	35	6	21	41	62	1	0.853658536585366	Same Direction
Event_2100	se_jc	ENSG00000113552	GNPDA1	21343	1	Skipped Exon	JC	Control_vs_shRYBP	201	149	27,14,20	46,31,49	5,8,8	42,40,46	0.303,0.251,0.232	0.081,0.129,0.114	0.154	61	126	21	128	187	149	336	0.32620320855615	0.140939597315436	
Event_2100	se_jcec	ENSG00000113552	GNPDA1	21343	1	Skipped Exon	JCEC	Control_vs_shRYBP	201	149	27,14,20	46,31,49	5,8,8	42,40,46	0.303,0.251,0.232	0.081,0.129,0.114	0.154	61	126	21	128	187	149	336	0.32620320855615	0.140939597315436	
Event_2100	se_jc	ENSG00000113552	GNPDA1	21858	1	Skipped Exon	JC	shRYBP_vs_shRING1A.B	201	149	5,8,8	42,40,46	20,15,37	47,46,66	0.081,0.129,0.114	0.24,0.195,0.294	-0.135	21	128	72	159	149	231	380	0.140939597315436	0.311688311688312	
Event_2100	se_jcec	ENSG00000113552	GNPDA1	21858	1	Skipped Exon	JCEC	shRYBP_vs_shRING1A.B	201	149	5,8,8	42,40,46	20,15,37	47,46,66	0.081,0.129,0.114	0.24,0.195,0.294	-0.135	21	128	72	159	149	231	380	0.140939597315436	0.311688311688312	
Event_2101	se_jc	ENSG00000113552	GNPDA1	21345	2	Skipped Exon	JC	Control_vs_shRYBP	239	149	29,18,13	46,31,49	10,8,6	42,40,46	0.282,0.266,0.142	0.129,0.111,0.075	0.125	60	126	24	128	186	152	338	0.32258064516129	0.157894736842105	Unique to shRYBP vs Control
Event_2101	se_jcec	ENSG00000113552	GNPDA1	21345	2	Skipped Exon	JCEC	Control_vs_shRYBP	239	149	29,18,13	46,31,49	10,8,6	42,40,46	0.282,0.266,0.142	0.129,0.111,0.075	0.125	60	126	24	128	186	152	338	0.32258064516129	0.157894736842105	Unique to shRYBP vs Control
Event_2102	se_jc	ENSG00000163738	MTHFD2L	21493	1	Skipped Exon	JC	Control_vs_shRYBP	183	149	15,18,18	0,0,0	21,19,24	3,6,0	1.0,1.0,1.0	0.851,0.721,1.0	0.143	51	0	64	9	51	73	124	1	0.876712328767123	
Event_2102	se_jcec	ENSG00000163738	MTHFD2L	21493	1	Skipped Exon	JCEC	Control_vs_shRYBP	183	149	15,18,18	0,0,0	21,19,24	3,6,0	1.0,1.0,1.0	0.851,0.721,1.0	0.143	51	0	64	9	51	73	124	1	0.876712328767123	
Event_2102	se_jc	ENSG00000163738	MTHFD2L	22023	1	Skipped Exon	JC	shRYBP_vs_shRING1A.B	183	149	21,19,24	3,6,0	7,16,17	0,0,1	0.851,0.721,1.0	1.0,1.0,0.933	-0.12	64	9	40	1	73	41	114	0.876712328767123	0.975609756097561	
Event_2102	se_jcec	ENSG00000163738	MTHFD2L	22023	1	Skipped Exon	JCEC	shRYBP_vs_shRING1A.B	183	149	21,19,24	3,6,0	7,16,17	0,0,1	0.851,0.721,1.0	1.0,1.0,0.933	-0.12	64	9	40	1	73	41	114	0.876712328767123	0.975609756097561	
Event_2103	se_jc	ENSG00000205726	ITSN1	21716	1	Skipped Exon	JC	Control_vs_shRYBP	265	149	81,88,116	12,2,20	139,93,201	3,5,3	0.791,0.961,0.765	0.963,0.913,0.974	-0.111	285	34	433	11	319	444	763	0.893416927899687	0.975225225225225	Common to shRING1A.B and shRYBP
Event_2103	se_jcec	ENSG00000205726	ITSN1	21716	1	Skipped Exon	JCEC	Control_vs_shRYBP	265	149	81,88,116	12,2,20	139,93,201	3,5,3	0.791,0.961,0.765	0.963,0.913,0.974	-0.111	285	34	433	11	319	444	763	0.893416927899687	0.975225225225225	Common to shRING1A.B and shRYBP
Event_2103	se_jc	ENSG00000205726	ITSN1	22109	1	Skipped Exon	JC	Control_vs_shRING1A.B	265	149	81,88,116	12,2,20	101,135,269	7,0,10	0.791,0.961,0.765	0.89,1.0,0.938	-0.104	285	34	505	17	319	522	841	0.893416927899687	0.967432950191571	Common to shRING1A.B and shRYBP
Event_2103	se_jcec	ENSG00000205726	ITSN1	22109	1	Skipped Exon	JCEC	Control_vs_shRING1A.B	265	149	81,88,116	12,2,20	101,135,269	7,0,10	0.791,0.961,0.765	0.89,1.0,0.938	-0.104	285	34	505	17	319	522	841	0.893416927899687	0.967432950191571	Common to shRING1A.B and shRYBP
Event_2104	se_jc	ENSG00000109265	KIAA1211	21784	1	Skipped Exon	JC	Control_vs_shRYBP	233	149	0,0,0	3,7,2	0,4,4	3,2,1	0.0,0.0,0.0	0.0,0.561,0.719	-0.427	0	12	8	6	12	14	26	0	0.571428571428571	
Event_2104	se_jcec	ENSG00000109265	KIAA1211	21784	1	Skipped Exon	JCEC	Control_vs_shRYBP	233	149	0,0,0	3,7,2	0,4,4	3,2,1	0.0,0.0,0.0	0.0,0.561,0.719	-0.427	0	12	8	6	12	14	26	0	0.571428571428571	
Event_2104	se_jc	ENSG00000109265	KIAA1211	22334	1	Skipped Exon	JC	shRYBP_vs_shRING1A.B	233	149	0,4,4	3,2,1	0,0,0	4,17,11	0.0,0.561,0.719	0.0,0.0,0.0	0.427	8	6	0	32	14	32	46	0.571428571428571	0	
Event_2104	se_jcec	ENSG00000109265	KIAA1211	22334	1	Skipped Exon	JCEC	shRYBP_vs_shRING1A.B	233	149	0,4,4	3,2,1	0,0,0	4,17,11	0.0,0.561,0.719	0.0,0.0,0.0	0.427	8	6	0	32	14	32	46	0.571428571428571	0	
Event_2105	se_jc	ENSG00000177058	SLC38A9	22076	1	Skipped Exon	JC	Control_vs_shRYBP	262	149	37,35,48	8,2,0	28,53,42	0,0,0	0.725,0.909,1.0	1.0,1.0,1.0	-0.122	120	10	123	0	130	123	253	0.923076923076923	1	Unique to shRYBP vs Control
Event_2105	se_jcec	ENSG00000177058	SLC38A9	22076	1	Skipped Exon	JCEC	Control_vs_shRYBP	262	149	37,35,48	8,2,0	28,53,42	0,0,0	0.725,0.909,1.0	1.0,1.0,1.0	-0.122	120	10	123	0	130	123	253	0.923076923076923	1	Unique to shRYBP vs Control
Event_2106	se_jc	ENSG00000185684	EP400P1	22139	1	Skipped Exon	JC	Control_vs_shRYBP	214	149	2,14,8	8,2,4	6,18,5	1,2,0	0.148,0.83,0.582	0.807,0.862,1.0	-0.37	24	14	29	3	38	32	70	0.631578947368421	0.90625	Unique to shRYBP vs Control
Event_2106	se_jcec	ENSG00000185684	EP400P1	22139	1	Skipped Exon	JCEC	Control_vs_shRYBP	214	149	2,14,8	8,2,4	6,18,5	1,2,0	0.148,0.83,0.582	0.807,0.862,1.0	-0.37	24	14	29	3	38	32	70	0.631578947368421	0.90625	Unique to shRYBP vs Control
Event_2108	se_jc	ENSG00000155508	CNOT8	22207	1	Skipped Exon	JC	Control_vs_shRYBP	250	149	4,1,3	0,3,3	0,2,0	2,3,8	1.0,0.166,0.373	0.0,0.284,0.0	0.418	8	6	2	13	14	15	29	0.571428571428571	0.133333333333333	Unique to shRYBP vs Control
Event_2108	se_jcec	ENSG00000155508	CNOT8	22207	1	Skipped Exon	JCEC	Control_vs_shRYBP	250	149	4,1,3	0,3,3	0,2,0	2,3,8	1.0,0.166,0.373	0.0,0.284,0.0	0.418	8	6	2	13	14	15	29	0.571428571428571	0.133333333333333	Unique to shRYBP vs Control
Event_2109	se_jc	ENSG00000106692	FKTN	22222	1	Skipped Exon	JC	Control_vs_shRYBP	298	149	2,2,0	0,0,1	0,0,0	1,1,3	1.0,1.0,0.0	0.0,0.0,0.0	0.667	4	1	0	5	5	5	10	0.8	0	Unique to shRYBP vs Control
Event_211	a3ss_jc	ENSG00000114859	CLCN2	3290	1	Alternative 5' Splice Site	JC	Control_vs_shRING1A.B	205	149	2,0,2	13,7,24	8,0,9	8,7,16	0.101,0.0,0.057	0.421,0.0,0.29	-0.184	4	44	17	31	48	48	96	0.0833333333333333	0.354166666666667	Unique to shRING1A.B vs Control
Event_211	a3ss_jcec	ENSG00000114859	CLCN2	3290	1	Alternative 5' Splice Site	JCEC	Control_vs_shRING1A.B	205	149	2,0,2	13,7,24	8,0,9	8,7,16	0.101,0.0,0.057	0.421,0.0,0.29	-0.184	4	44	17	31	48	48	96	0.0833333333333333	0.354166666666667	Unique to shRING1A.B vs Control
Event_2110	se_jc	ENSG00000106692	FKTN	22225	2	Skipped Exon	JC	Control_vs_shRYBP	220	149	1,2,0	0,0,1	0,0,0	1,1,3	1.0,1.0,0.0	0.0,0.0,0.0	0.667	3	1	0	5	4	5	9	0.75	0	Unique to shRYBP vs Control
Event_2110	se_jcec	ENSG00000106692	FKTN	22225	2	Skipped Exon	JCEC	Control_vs_shRYBP	220	149	1,2,0	0,0,1	0,0,0	1,1,3	1.0,1.0,0.0	0.0,0.0,0.0	0.667	3	1	0	5	4	5	9	0.75	0	Unique to shRYBP vs Control
Event_2111	se_jc	ENSG00000163138	PACRGL	22245	1	Skipped Exon	JC	Control_vs_shRYBP	276	149	2,6,12	0,6,0	2,0,0	0,3,4	1.0,0.351,1.0	1.0,0.0,0.0	0.45	20	6	2	7	26	9	35	0.769230769230769	0.222222222222222	Unique to shRYBP vs Control
Event_2111	se_jcec	ENSG00000163138	PACRGL	22245	1	Skipped Exon	JCEC	Control_vs_shRYBP	276	149	2,6,12	0,6,0	2,0,0	0,3,4	1.0,0.351,1.0	1.0,0.0,0.0	0.45	20	6	2	7	26	9	35	0.769230769230769	0.222222222222222	Unique to shRYBP vs Control
Event_2112	se_jc	ENSG00000163138	PACRGL	22279	2	Skipped Exon	JC	Control_vs_shRYBP	262	149	41,34,19	0,7,3	44,44,42	0,0,0	1.0,0.734,0.783	1.0,1.0,1.0	-0.161	94	10	130	0	104	130	234	0.903846153846154	1	Unique to shRYBP vs Control
Event_2112	se_jcec	ENSG00000163138	PACRGL	22279	2	Skipped Exon	JCEC	Control_vs_shRYBP	262	149	41,34,19	0,7,3	44,44,42	0,0,0	1.0,0.734,0.783	1.0,1.0,1.0	-0.161	94	10	130	0	104	130	234	0.903846153846154	1	Unique to shRYBP vs Control
Event_2113	se_jc	ENSG00000169762	TAPT1	22321	1	Skipped Exon	JC	Control_vs_shRYBP	226	149	4,41,33	0,0,2	25,21,20	0,4,4	1.0,1.0,0.916	1.0,0.776,0.767	0.124	78	2	66	8	80	74	154	0.975	0.891891891891892	Unique to shRYBP vs Control
Event_2113	se_jcec	ENSG00000169762	TAPT1	22321	1	Skipped Exon	JCEC	Control_vs_shRYBP	226	149	4,41,33	0,0,2	25,21,20	0,4,4	1.0,1.0,0.916	1.0,0.776,0.767	0.124	78	2	66	8	80	74	154	0.975	0.891891891891892	Unique to shRYBP vs Control
Event_2114	se_jc	ENSG00000169762	TAPT1	22328	2	Skipped Exon	JC	Control_vs_shRYBP	280	149	41,48,38	0,0,1	34,26,38	4,5,4	1.0,1.0,0.953	0.819,0.735,0.835	0.188	127	1	98	13	128	111	239	0.9921875	0.882882882882883	Unique to shRYBP vs Control
Event_2114	se_jcec	ENSG00000169762	TAPT1	22328	2	Skipped Exon	JCEC	Control_vs_shRYBP	280	149	41,48,38	0,0,1	34,26,38	4,5,4	1.0,1.0,0.953	0.819,0.735,0.835	0.188	127	1	98	13	128	111	239	0.9921875	0.882882882882883	Unique to shRYBP vs Control
Event_2115	se_jc	ENSG00000124549	BTN2A3P	22435	1	Skipped Exon	JC	Control_vs_shRYBP	298	149	3,8,8	4,4,0	7,8,5	1,0,0	0.273,0.5,1.0	0.778,1.0,1.0	-0.335	19	8	20	1	27	21	48	0.703703703703704	0.952380952380952	Common to shRING1A.B and shRYBP
Event_2115	se_jc	ENSG00000124549	BTN2A3P	22836	1	Skipped Exon	JC	Control_vs_shRING1A.B	298	149	3,8,8	4,4,0	2,4,14	0,0,0	0.273,0.5,1.0	1.0,1.0,1.0	-0.409	19	8	20	0	27	20	47	0.703703703703704	1	Common to shRING1A.B and shRYBP
Event_2116	se_jc	ENSG00000137807	KIF23	22439	1	Skipped Exon	JC	Control_vs_shRYBP	191	149	38,12,21	40,24,16	10,9,13	26,22,60	0.426,0.281,0.506	0.231,0.242,0.145	0.198	71	80	32	108	151	140	291	0.470198675496689	0.228571428571429	Unique to shRYBP vs Control
Event_2116	se_jcec	ENSG00000137807	KIF23	22439	1	Skipped Exon	JCEC	Control_vs_shRYBP	191	149	38,12,21	40,24,16	10,9,13	26,22,60	0.426,0.281,0.506	0.231,0.242,0.145	0.198	71	80	32	108	151	140	291	0.470198675496689	0.228571428571429	Unique to shRYBP vs Control
Event_2117	se_jc	ENSG00000114541	FRMD4B	22629	1	Skipped Exon	JC	Control_vs_shRYBP	172	149	4,6,4	2,4,0	9,10,6	0,0,0	0.634,0.565,1.0	1.0,1.0,1.0	-0.267	14	6	25	0	20	25	45	0.7	1	Common to shRING1A.B and shRYBP
Event_2117	se_jcec	ENSG00000114541	FRMD4B	22629	1	Skipped Exon	JCEC	Control_vs_shRYBP	172	149	4,6,4	2,4,0	9,10,6	0,0,0	0.634,0.565,1.0	1.0,1.0,1.0	-0.267	14	6	25	0	20	25	45	0.7	1	Common to shRING1A.B and shRYBP
Event_2117	se_jc	ENSG00000114541	FRMD4B	23040	1	Skipped Exon	JC	Control_vs_shRING1A.B	172	149	4,6,4	2,4,0	4,8,8	0,0,0	0.634,0.565,1.0	1.0,1.0,1.0	-0.267	14	6	20	0	20	20	40	0.7	1	Common to shRING1A.B and shRYBP
Event_2117	se_jcec	ENSG00000114541	FRMD4B	23040	1	Skipped Exon	JCEC	Control_vs_shRING1A.B	172	149	4,6,4	2,4,0	4,8,8	0,0,0	0.634,0.565,1.0	1.0,1.0,1.0	-0.267	14	6	20	0	20	20	40	0.7	1	Common to shRING1A.B and shRYBP
Event_2118	se_jc	ENSG00000163812	ZDHHC3	22633	1	Skipped Exon	JC	Control_vs_shRYBP	233	149	10,14,27	0,0,0	9,12,9	1,6,0	1.0,1.0,1.0	0.852,0.561,1.0	0.196	51	0	30	7	51	37	88	1	0.810810810810811	Unique to shRYBP vs Control
Event_2118	se_jcec	ENSG00000163812	ZDHHC3	22633	1	Skipped Exon	JCEC	Control_vs_shRYBP	233	149	10,14,27	0,0,0	9,12,9	1,6,0	1.0,1.0,1.0	0.852,0.561,1.0	0.196	51	0	30	7	51	37	88	1	0.810810810810811	Unique to shRYBP vs Control
Event_2119	se_jc	ENSG00000087266	SH3BP2	22649	1	Skipped Exon	JC	Control_vs_shRYBP	205	149	156,127,173	24,8,20	129,103,121	33,43,37	0.825,0.92,0.863	0.74,0.635,0.704	0.176	456	52	353	113	508	466	974	0.897637795275591	0.757510729613734	
Event_2119	se_jcec	ENSG00000087266	SH3BP2	22649	1	Skipped Exon	JCEC	Control_vs_shRYBP	205	149	156,127,173	24,8,20	129,103,121	33,43,37	0.825,0.92,0.863	0.74,0.635,0.704	0.176	456	52	353	113	508	466	974	0.897637795275591	0.757510729613734	
Event_2119	se_jc	ENSG00000087266	SH3BP2	23225	1	Skipped Exon	JC	shRYBP_vs_shRING1A.B	205	149	129,103,121	33,43,37	192,181,163	18,20,47	0.74,0.635,0.704	0.886,0.868,0.716	-0.13	353	113	536	85	466	621	1087	0.757510729613734	0.863123993558776	
Event_2119	se_jcec	ENSG00000087266	SH3BP2	23225	1	Skipped Exon	JCEC	shRYBP_vs_shRING1A.B	205	149	129,103,121	33,43,37	192,181,163	18,20,47	0.74,0.635,0.704	0.886,0.868,0.716	-0.13	353	113	536	85	466	621	1087	0.757510729613734	0.863123993558776	
Event_212	a3ss_jc	ENSG00000169696	ASPSCR1	3313	1	Alternative 5' Splice Site	JC	Control_vs_shRING1A.B	290	149	8,3,1	6,1,0	24,17,8	0,0,0	0.407,0.607,1.0	1.0,1.0,1.0	-0.329	12	7	49	0	19	49	68	0.631578947368421	1	Unique to shRING1A.B vs Control
Event_212	a3ss_jcec	ENSG00000169696	ASPSCR1	3313	1	Alternative 5' Splice Site	JCEC	Control_vs_shRING1A.B	290	149	8,3,1	6,1,0	24,17,8	0,0,0	0.407,0.607,1.0	1.0,1.0,1.0	-0.329	12	7	49	0	19	49	68	0.631578947368421	1	Unique to shRING1A.B vs Control
Event_2120	se_jc	ENSG00000157426	AASDH	22799	1	Skipped Exon	JC	Control_vs_shRYBP	270	149	14,12,19	3,0,4	10,1,10	0,0,0	0.72,1.0,0.724	1.0,1.0,1.0	-0.185	45	7	21	0	52	21	73	0.865384615384615	1	Common to shRING1A.B and shRYBP
Event_2120	se_jcec	ENSG00000157426	AASDH	22799	1	Skipped Exon	JCEC	Control_vs_shRYBP	270	149	14,12,19	3,0,4	10,1,10	0,0,0	0.72,1.0,0.724	1.0,1.0,1.0	-0.185	45	7	21	0	52	21	73	0.865384615384615	1	Common to shRING1A.B and shRYBP
Event_2120	se_jc	ENSG00000157426	AASDH	23202	1	Skipped Exon	JC	Control_vs_shRING1A.B	270	149	14,12,19	3,0,4	18,14,6	0,0,0	0.72,1.0,0.724	1.0,1.0,1.0	-0.185	45	7	38	0	52	38	90	0.865384615384615	1	Common to shRING1A.B and shRYBP
Event_2120	se_jcec	ENSG00000157426	AASDH	23202	1	Skipped Exon	JCEC	Control_vs_shRING1A.B	270	149	14,12,19	3,0,4	18,14,6	0,0,0	0.72,1.0,0.724	1.0,1.0,1.0	-0.185	45	7	38	0	52	38	90	0.865384615384615	1	Common to shRING1A.B and shRYBP
Event_2121	se_jc	ENSG00000164236	ANKRD33B	23089	1	Skipped Exon	JC	Control_vs_shRYBP	279	149	71,51,98	3,1,7	108,84,91	11,15,13	0.927,0.965,0.882	0.84,0.749,0.789	0.132	220	11	283	39	231	322	553	0.952380952380952	0.87888198757764	Unique to shRYBP vs Control
Event_2121	se_jcec	ENSG00000164236	ANKRD33B	23089	1	Skipped Exon	JCEC	Control_vs_shRYBP	279	149	71,51,98	3,1,7	108,84,91	11,15,13	0.927,0.965,0.882	0.84,0.749,0.789	0.132	220	11	283	39	231	322	553	0.952380952380952	0.87888198757764	Unique to shRYBP vs Control
Event_2122	se_jc	ENSG00000175556	LONRF3	23191	1	Skipped Exon	JC	Control_vs_shRYBP	298	149	49,63,62	0,2,0	36,40,41	6,6,0	1.0,0.94,1.0	0.75,0.769,1.0	0.14	174	2	117	12	176	129	305	0.988636363636364	0.906976744186047	
Event_2122	se_jc	ENSG00000175556	LONRF3	23784	1	Skipped Exon	JC	shRYBP_vs_shRING1A.B	298	149	36,40,41	6,6,0	52,66,64	0,0,0	0.75,0.769,1.0	1.0,1.0,1.0	-0.16	117	12	182	0	129	182	311	0.906976744186047	1	
Event_2123	se_jc	ENSG00000114867	EIF4G1	23282	1	Skipped Exon	JC	Control_vs_shRYBP	206	149	74,36,58	1,4,9	32,47,45	14,14,7	0.982,0.867,0.823	0.623,0.708,0.823	0.173	168	14	124	35	182	159	341	0.923076923076923	0.779874213836478	Common to shRING1A.B and shRYBP
Event_2123	se_jcec	ENSG00000114867	EIF4G1	23282	1	Skipped Exon	JCEC	Control_vs_shRYBP	206	149	74,36,58	1,4,9	32,47,45	14,14,7	0.982,0.867,0.823	0.623,0.708,0.823	0.173	168	14	124	35	182	159	341	0.923076923076923	0.779874213836478	Common to shRING1A.B and shRYBP
Event_2123	se_jc	ENSG00000114867	EIF4G1	23675	1	Skipped Exon	JC	Control_vs_shRING1A.B	206	149	74,36,58	1,4,9	39,20,31	11,6,12	0.982,0.867,0.823	0.719,0.707,0.651	0.198	168	14	90	29	182	119	301	0.923076923076923	0.756302521008403	Common to shRING1A.B and shRYBP
Event_2123	se_jcec	ENSG00000114867	EIF4G1	23675	1	Skipped Exon	JCEC	Control_vs_shRING1A.B	206	149	74,36,58	1,4,9	39,20,31	11,6,12	0.982,0.867,0.823	0.719,0.707,0.651	0.198	168	14	90	29	182	119	301	0.923076923076923	0.756302521008403	Common to shRING1A.B and shRYBP
Event_2124	se_jc	ENSG00000114867	EIF4G1	23283	2	Skipped Exon	JC	Control_vs_shRYBP	206	149	72,31,51	2,1,0	30,45,43	5,3,4	0.963,0.957,1.0	0.813,0.916,0.886	0.102	154	3	118	12	157	130	287	0.980891719745223	0.907692307692308	Unique to shRYBP vs Control
Event_2124	se_jcec	ENSG00000114867	EIF4G1	23283	2	Skipped Exon	JCEC	Control_vs_shRYBP	206	149	72,31,51	2,1,0	30,45,43	5,3,4	0.963,0.957,1.0	0.813,0.916,0.886	0.102	154	3	118	12	157	130	287	0.980891719745223	0.907692307692308	Unique to shRYBP vs Control
Event_2125	se_jc	ENSG00000116731	PRDM2	23487	1	Skipped Exon	JC	Control_vs_shRYBP	260	149	2,6,4	0,8,2	14,2,5	1,0,1	1.0,0.301,0.534	0.889,1.0,0.741	-0.265	12	10	21	2	22	23	45	0.545454545454545	0.91304347826087	
Event_2125	se_jcec	ENSG00000116731	PRDM2	23487	1	Skipped Exon	JCEC	Control_vs_shRYBP	260	149	2,6,4	0,8,2	14,2,5	1,0,1	1.0,0.301,0.534	0.889,1.0,0.741	-0.265	12	10	21	2	22	23	45	0.545454545454545	0.91304347826087	
Event_2125	se_jc	ENSG00000116731	PRDM2	24096	1	Skipped Exon	JC	shRYBP_vs_shRING1A.B	260	149	14,2,5	1,0,1	6,2,7	8,2,5	0.889,1.0,0.741	0.301,0.364,0.445	0.507	21	2	15	15	23	30	53	0.91304347826087	0.5	
Event_2125	se_jcec	ENSG00000116731	PRDM2	24096	1	Skipped Exon	JCEC	shRYBP_vs_shRING1A.B	260	149	14,2,5	1,0,1	6,2,7	8,2,5	0.889,1.0,0.741	0.301,0.364,0.445	0.507	21	2	15	15	23	30	53	0.91304347826087	0.5	
Event_2126	se_jc	ENSG00000147996	CBWD5	23718	1	Skipped Exon	JC	Control_vs_shRYBP	247	149	1,1,0	21,30,8	5,6,2	26,7,23	0.028,0.02,0.0	0.104,0.341,0.05	-0.149	2	59	13	56	61	69	130	0.0327868852459016	0.188405797101449	
Event_2126	se_jcec	ENSG00000147996	CBWD5	23718	1	Skipped Exon	JCEC	Control_vs_shRYBP	247	149	1,1,0	21,30,8	5,6,2	26,7,23	0.028,0.02,0.0	0.104,0.341,0.05	-0.149	2	59	13	56	61	69	130	0.0327868852459016	0.188405797101449	
Event_2126	se_jc	ENSG00000147996	CBWD5	24336	1	Skipped Exon	JC	shRYBP_vs_shRING1A.B	247	149	5,6,2	26,7,23	0,0,0	19,22,26	0.104,0.341,0.05	0.0,0.0,0.0	0.165	13	56	0	67	69	67	136	0.188405797101449	0	
Event_2126	se_jcec	ENSG00000147996	CBWD5	24336	1	Skipped Exon	JCEC	shRYBP_vs_shRING1A.B	247	149	5,6,2	26,7,23	0,0,0	19,22,26	0.104,0.341,0.05	0.0,0.0,0.0	0.165	13	56	0	67	69	67	136	0.188405797101449	0	
Event_2127	se_jc	ENSG00000147996	CBWD5	23726	2	Skipped Exon	JC	Control_vs_shRYBP	236	149	3,10,8	0,2,9	11,5,4	1,0,0	1.0,0.759,0.359	0.874,1.0,1.0	-0.252	21	11	20	1	32	21	53	0.65625	0.952380952380952	Unique to shRYBP vs Control
Event_2127	se_jcec	ENSG00000147996	CBWD5	23726	2	Skipped Exon	JCEC	Control_vs_shRYBP	236	149	3,10,8	0,2,9	11,5,4	1,0,0	1.0,0.759,0.359	0.874,1.0,1.0	-0.252	21	11	20	1	32	21	53	0.65625	0.952380952380952	Unique to shRYBP vs Control
Event_2128	se_jc	ENSG00000124596	OARD1	23938	1	Skipped Exon	JC	Control_vs_shRYBP	208	149	26,29,26	0,1,8	32,32,42	0,0,1	1.0,0.954,0.7	1.0,1.0,0.968	-0.105	81	9	106	1	90	107	197	0.9	0.990654205607477	
Event_2128	se_jcec	ENSG00000124596	OARD1	23938	1	Skipped Exon	JCEC	Control_vs_shRYBP	208	149	26,29,26	0,1,8	32,32,42	0,0,1	1.0,0.954,0.7	1.0,1.0,0.968	-0.105	81	9	106	1	90	107	197	0.9	0.990654205607477	
Event_2128	se_jc	ENSG00000124596	OARD1	24555	1	Skipped Exon	JC	shRYBP_vs_shRING1A.B	208	149	32,32,42	0,0,1	35,25,54	0,6,5	1.0,1.0,0.968	1.0,0.749,0.886	0.111	106	1	114	11	107	125	232	0.990654205607477	0.912	
Event_2128	se_jcec	ENSG00000124596	OARD1	24555	1	Skipped Exon	JCEC	shRYBP_vs_shRING1A.B	208	149	32,32,42	0,0,1	35,25,54	0,6,5	1.0,1.0,0.968	1.0,0.749,0.886	0.111	106	1	114	11	107	125	232	0.990654205607477	0.912	
Event_2129	se_jc	ENSG00000276291	FRG1HP	23961	1	Skipped Exon	JC	Control_vs_shRYBP	298	149	21,26,13	2,0,1	15,11,9	7,12,4	0.84,1.0,0.867	0.517,0.314,0.529	0.449	60	3	35	23	63	58	121	0.952380952380952	0.603448275862069	Common to shRING1A.B and shRYBP
Event_2129	se_jc	ENSG00000276291	FRG1HP	24360	1	Skipped Exon	JC	Control_vs_shRING1A.B	298	149	21,26,13	2,0,1	20,24,28	5,4,7	0.84,1.0,0.867	0.667,0.75,0.667	0.208	60	3	72	16	63	88	151	0.952380952380952	0.818181818181818	Common to shRING1A.B and shRYBP
Event_213	a3ss_jc	ENSG00000111642	CHD4	3371	1	Alternative 5' Splice Site	JC	Control_vs_shRING1A.B	167	149	43,51,56	11,9,18	43,66,91	1,7,11	0.777,0.835,0.735	0.975,0.894,0.881	-0.134	150	38	200	19	188	219	407	0.797872340425532	0.91324200913242	Unique to shRING1A.B vs Control
