Event_ID	JuncType	geneSymbol	GeneID	Event_Group	Gene_Event_ID	sample	read_count	max_count	sum_count	DSE_Category
Event_3290	JC	GTDC1	ENSG00000121964	Skipped Exon	1	Control	42	42	42	Unique to shRING1A.B vs Control
Event_3290	JCEC	GTDC1	ENSG00000121964	Skipped Exon	1	Control	42	42	42	Unique to shRING1A.B vs Control
Event_3290	JC	GTDC1	ENSG00000121964	Skipped Exon	1	shRING1A.B	70	70	70	Unique to shRING1A.B vs Control
Event_3290	JCEC	GTDC1	ENSG00000121964	Skipped Exon	1	shRING1A.B	70	70	70	Unique to shRING1A.B vs Control
Event_3291	JC	ELP2	ENSG00000134759	Skipped Exon	1	Control	19	19	19	Same Direction
Event_3291	JC	ELP2	ENSG00000134759	Skipped Exon	1	shRYBP	20	20	20	Same Direction
Event_3291	JC	ELP2	ENSG00000134759	Skipped Exon	1	shRING1A.B	11	11	11	Same Direction
Event_3292	JC	AFF3	ENSG00000144218	Skipped Exon	1	Control	90	90	90	Unique to shRING1A.B vs Control
Event_3292	JCEC	AFF3	ENSG00000144218	Skipped Exon	1	Control	90	90	90	Unique to shRING1A.B vs Control
Event_3292	JC	AFF3	ENSG00000144218	Skipped Exon	1	shRING1A.B	113	113	113	Unique to shRING1A.B vs Control
Event_3292	JCEC	AFF3	ENSG00000144218	Skipped Exon	1	shRING1A.B	113	113	113	Unique to shRING1A.B vs Control
Event_3293	JC	BTBD9	ENSG00000183826	Skipped Exon	2	Control	43	43	71	Same Direction
Event_3293	JCEC	BTBD9	ENSG00000183826	Skipped Exon	2	Control	43	43	71	Same Direction
Event_3293	JC	BTBD9	ENSG00000183826	Skipped Exon	2	shRYBP	69	69	90	Same Direction
Event_3293	JCEC	BTBD9	ENSG00000183826	Skipped Exon	2	shRYBP	69	69	91	Same Direction
Event_3293	JC	BTBD9	ENSG00000183826	Skipped Exon	2	shRING1A.B	57	57	57	Same Direction
Event_3293	JCEC	BTBD9	ENSG00000183826	Skipped Exon	2	shRING1A.B	57	57	57	Same Direction
Event_3294	JC	PXYLP1	ENSG00000155893	Skipped Exon	1	Control	34	34	34	Unique to shRING1A.B vs Control
Event_3294	JCEC	PXYLP1	ENSG00000155893	Skipped Exon	1	Control	34	34	34	Unique to shRING1A.B vs Control
Event_3294	JC	PXYLP1	ENSG00000155893	Skipped Exon	1	shRING1A.B	16	16	16	Unique to shRING1A.B vs Control
Event_3294	JCEC	PXYLP1	ENSG00000155893	Skipped Exon	1	shRING1A.B	16	16	16	Unique to shRING1A.B vs Control
Event_3295	JC	YARS	ENSG00000134684	Skipped Exon	1	Control	34	34	34	Unique to shRING1A.B vs Control
Event_3295	JC	YARS	ENSG00000134684	Skipped Exon	1	shRING1A.B	29	29	29	Unique to shRING1A.B vs Control
Event_3296	JC	AC027097.2	ENSG00000267787	Skipped Exon	1	Control	16	16	16	Unique to shRING1A.B vs Control
Event_3296	JC	AC027097.2	ENSG00000267787	Skipped Exon	1	shRING1A.B	29	29	29	Unique to shRING1A.B vs Control
Event_3297	JC	METTL27	ENSG00000165171	Skipped Exon	1	Control	26	26	26	Unique to shRING1A.B vs Control
Event_3297	JCEC	METTL27	ENSG00000165171	Skipped Exon	1	Control	26	26	26	Unique to shRING1A.B vs Control
Event_3297	JC	METTL27	ENSG00000165171	Skipped Exon	1	shRING1A.B	54	54	54	Unique to shRING1A.B vs Control
Event_3297	JCEC	METTL27	ENSG00000165171	Skipped Exon	1	shRING1A.B	54	54	54	Unique to shRING1A.B vs Control
Event_3298	JC	MANBA	ENSG00000109323	Skipped Exon	1	Control	18	18	18	Same Direction
Event_3298	JCEC	MANBA	ENSG00000109323	Skipped Exon	1	Control	18	18	18	Same Direction
Event_3298	JC	MANBA	ENSG00000109323	Skipped Exon	1	shRYBP	29	29	29	Same Direction
Event_3298	JCEC	MANBA	ENSG00000109323	Skipped Exon	1	shRYBP	29	29	29	Same Direction
Event_3298	JC	MANBA	ENSG00000109323	Skipped Exon	1	shRING1A.B	25	25	25	Same Direction
Event_3298	JCEC	MANBA	ENSG00000109323	Skipped Exon	1	shRING1A.B	25	25	25	Same Direction
Event_3299	JC	AL139412.1	ENSG00000236947	Skipped Exon	1	Control	20	20	20	Unique to shRING1A.B vs Control
Event_3299	JCEC	AL139412.1	ENSG00000236947	Skipped Exon	1	Control	20	20	20	Unique to shRING1A.B vs Control
Event_3299	JC	AL139412.1	ENSG00000236947	Skipped Exon	1	shRING1A.B	37	37	37	Unique to shRING1A.B vs Control
Event_3299	JCEC	AL139412.1	ENSG00000236947	Skipped Exon	1	shRING1A.B	37	37	37	Unique to shRING1A.B vs Control
Event_33	JC	TUBGCP5	ENSG00000275835	Alternative 5' Splice Site	1	Control	73	73	73	Unique to shRYBP vs Control
Event_33	JCEC	TUBGCP5	ENSG00000275835	Alternative 5' Splice Site	1	Control	73	73	73	Unique to shRYBP vs Control
Event_33	JC	TUBGCP5	ENSG00000275835	Alternative 5' Splice Site	1	shRYBP	75	75	75	Unique to shRYBP vs Control
Event_33	JCEC	TUBGCP5	ENSG00000275835	Alternative 5' Splice Site	1	shRYBP	75	75	75	Unique to shRYBP vs Control
Event_330	JC	KREMEN2	ENSG00000131650	Alternative 5' Splice Site	1	shRYBP	86	86	86	
Event_330	JCEC	KREMEN2	ENSG00000131650	Alternative 5' Splice Site	1	shRYBP	86	86	86	
Event_330	JC	KREMEN2	ENSG00000131650	Alternative 5' Splice Site	1	shRING1A.B	102	102	102	
Event_330	JCEC	KREMEN2	ENSG00000131650	Alternative 5' Splice Site	1	shRING1A.B	102	102	102	
Event_3300	JC	PRR14L	ENSG00000183530	Skipped Exon	1	Control	59	59	59	Unique to shRING1A.B vs Control
Event_3300	JC	PRR14L	ENSG00000183530	Skipped Exon	1	shRING1A.B	40	40	40	Unique to shRING1A.B vs Control
Event_3301	JC	ZNF711	ENSG00000147180	Skipped Exon	1	Control	14	14	24	Unique to shRING1A.B vs Control
Event_3301	JC	ZNF711	ENSG00000147180	Skipped Exon	1	shRING1A.B	33	33	33	Unique to shRING1A.B vs Control
Event_3302	JC	ASB3	ENSG00000115239	Skipped Exon	1	Control	80	80	80	Unique to shRING1A.B vs Control
Event_3302	JCEC	ASB3	ENSG00000115239	Skipped Exon	1	Control	80	80	80	Unique to shRING1A.B vs Control
Event_3302	JC	ASB3	ENSG00000115239	Skipped Exon	1	shRING1A.B	67	67	67	Unique to shRING1A.B vs Control
Event_3302	JCEC	ASB3	ENSG00000115239	Skipped Exon	1	shRING1A.B	67	67	67	Unique to shRING1A.B vs Control
Event_3303	JC	ADGRB2	ENSG00000121753	Skipped Exon	1	Control	24	24	24	Same Direction
Event_3303	JC	ADGRB2	ENSG00000121753	Skipped Exon	1	shRYBP	34	34	34	Same Direction
Event_3303	JC	ADGRB2	ENSG00000121753	Skipped Exon	1	shRING1A.B	52	52	52	Same Direction
Event_3304	JC	LINC00339	ENSG00000218510	Skipped Exon	1	Control	33	33	33	Unique to shRING1A.B vs Control
Event_3304	JCEC	LINC00339	ENSG00000218510	Skipped Exon	1	Control	33	50	83	Unique to shRING1A.B vs Control
Event_3304	JC	LINC00339	ENSG00000218510	Skipped Exon	1	shRING1A.B	37	37	37	Unique to shRING1A.B vs Control
Event_3304	JCEC	LINC00339	ENSG00000218510	Skipped Exon	1	shRING1A.B	37	37	37	Unique to shRING1A.B vs Control
Event_3305	JC	KIAA0232	ENSG00000170871	Skipped Exon	1	Control	125	125	125	Unique to shRING1A.B vs Control
Event_3305	JCEC	KIAA0232	ENSG00000170871	Skipped Exon	1	Control	125	125	125	Unique to shRING1A.B vs Control
Event_3305	JC	KIAA0232	ENSG00000170871	Skipped Exon	1	shRING1A.B	251	251	251	Unique to shRING1A.B vs Control
Event_3305	JCEC	KIAA0232	ENSG00000170871	Skipped Exon	1	shRING1A.B	251	251	251	Unique to shRING1A.B vs Control
Event_3306	JC	DGKD	ENSG00000077044	Skipped Exon	1	Control	153	153	153	Unique to shRING1A.B vs Control
Event_3306	JC	DGKD	ENSG00000077044	Skipped Exon	1	shRING1A.B	221	221	221	Unique to shRING1A.B vs Control
Event_3307	JC	TRIM46	ENSG00000163462	Skipped Exon	1	Control	12	12	12	Unique to shRING1A.B vs Control
Event_3307	JCEC	TRIM46	ENSG00000163462	Skipped Exon	1	Control	12	12	12	Unique to shRING1A.B vs Control
Event_3307	JC	TRIM46	ENSG00000163462	Skipped Exon	1	shRING1A.B	25	25	25	Unique to shRING1A.B vs Control
Event_3307	JCEC	TRIM46	ENSG00000163462	Skipped Exon	1	shRING1A.B	25	25	25	Unique to shRING1A.B vs Control
Event_3308	JC	PEAR1	ENSG00000187800	Skipped Exon	1	Control	215	215	215	Unique to shRING1A.B vs Control
Event_3308	JC	PEAR1	ENSG00000187800	Skipped Exon	1	shRING1A.B	253	253	253	Unique to shRING1A.B vs Control
Event_3309	JC	ALDH4A1	ENSG00000159423	Skipped Exon	1	Control	46	46	46	Unique to shRING1A.B vs Control
Event_3309	JC	ALDH4A1	ENSG00000159423	Skipped Exon	1	shRING1A.B	142	142	142	Unique to shRING1A.B vs Control
Event_331	JC	CENPK	ENSG00000123219	Alternative 5' Splice Site	1	shRYBP	150	246	856	
Event_331	JCEC	CENPK	ENSG00000123219	Alternative 5' Splice Site	1	shRYBP	150	246	856	
Event_331	JC	CENPK	ENSG00000123219	Alternative 5' Splice Site	1	shRING1A.B	83	220	754	
Event_331	JCEC	CENPK	ENSG00000123219	Alternative 5' Splice Site	1	shRING1A.B	83	220	754	
Event_3310	JC	GINS1	ENSG00000101003	Skipped Exon	1	Control	11	11	11	Unique to shRING1A.B vs Control
Event_3310	JCEC	GINS1	ENSG00000101003	Skipped Exon	1	Control	11	11	11	Unique to shRING1A.B vs Control
Event_3310	JC	GINS1	ENSG00000101003	Skipped Exon	1	shRING1A.B	26	26	26	Unique to shRING1A.B vs Control
Event_3310	JCEC	GINS1	ENSG00000101003	Skipped Exon	1	shRING1A.B	26	26	26	Unique to shRING1A.B vs Control
Event_3311	JC	CLSTN1	ENSG00000171603	Skipped Exon	1	Control	302	302	302	Same Direction
Event_3311	JCEC	CLSTN1	ENSG00000171603	Skipped Exon	1	Control	302	302	302	Same Direction
Event_3311	JC	CLSTN1	ENSG00000171603	Skipped Exon	1	shRYBP	334	334	334	Same Direction
Event_3311	JCEC	CLSTN1	ENSG00000171603	Skipped Exon	1	shRYBP	334	334	334	Same Direction
Event_3311	JC	CLSTN1	ENSG00000171603	Skipped Exon	1	shRING1A.B	465	465	465	Same Direction
Event_3311	JCEC	CLSTN1	ENSG00000171603	Skipped Exon	1	shRING1A.B	465	465	465	Same Direction
Event_3312	JC	PPP2R2B	ENSG00000156475	Skipped Exon	1	Control	39	39	39	Unique to shRING1A.B vs Control
Event_3312	JCEC	PPP2R2B	ENSG00000156475	Skipped Exon	1	Control	39	39	39	Unique to shRING1A.B vs Control
Event_3312	JC	PPP2R2B	ENSG00000156475	Skipped Exon	1	shRING1A.B	32	32	32	Unique to shRING1A.B vs Control
Event_3312	JCEC	PPP2R2B	ENSG00000156475	Skipped Exon	1	shRING1A.B	32	32	32	Unique to shRING1A.B vs Control
Event_3313	JC	BMP2K	ENSG00000138756	Skipped Exon	1	Control	69	69	69	Unique to shRING1A.B vs Control
Event_3313	JC	BMP2K	ENSG00000138756	Skipped Exon	1	shRING1A.B	65	65	65	Unique to shRING1A.B vs Control
Event_3315	JC	RHOBTB1	ENSG00000072422	Skipped Exon	1	Control	71	71	71	Unique to shRING1A.B vs Control
Event_3315	JC	RHOBTB1	ENSG00000072422	Skipped Exon	1	shRING1A.B	143	143	143	Unique to shRING1A.B vs Control
Event_3316	JC	GAL3ST1	ENSG00000128242	Skipped Exon	3	Control	39	109	238	Unique to shRING1A.B vs Control
Event_3316	JCEC	GAL3ST1	ENSG00000128242	Skipped Exon	3	Control	39	109	238	Unique to shRING1A.B vs Control
Event_3316	JC	GAL3ST1	ENSG00000128242	Skipped Exon	3	shRING1A.B	69	69	132	Unique to shRING1A.B vs Control
Event_3316	JCEC	GAL3ST1	ENSG00000128242	Skipped Exon	3	shRING1A.B	69	69	132	Unique to shRING1A.B vs Control
Event_3317	JC	GAL3ST1	ENSG00000128242	Skipped Exon	4	Control	45	109	238	Same Direction
Event_3317	JCEC	GAL3ST1	ENSG00000128242	Skipped Exon	4	Control	45	109	238	Same Direction
Event_3317	JC	GAL3ST1	ENSG00000128242	Skipped Exon	4	shRYBP	58	85	191	Same Direction
Event_3317	JCEC	GAL3ST1	ENSG00000128242	Skipped Exon	4	shRYBP	58	85	191	Same Direction
Event_3317	JC	GAL3ST1	ENSG00000128242	Skipped Exon	4	shRING1A.B	63	69	132	Same Direction
Event_3317	JCEC	GAL3ST1	ENSG00000128242	Skipped Exon	4	shRING1A.B	63	69	132	Same Direction
Event_3318	JC	PPOX	ENSG00000143224	Skipped Exon	1	Control	50	103	431	Unique to shRING1A.B vs Control
Event_3318	JCEC	PPOX	ENSG00000143224	Skipped Exon	1	Control	50	103	431	Unique to shRING1A.B vs Control
Event_3318	JC	PPOX	ENSG00000143224	Skipped Exon	1	shRING1A.B	45	152	661	Unique to shRING1A.B vs Control
Event_3318	JCEC	PPOX	ENSG00000143224	Skipped Exon	1	shRING1A.B	45	152	664	Unique to shRING1A.B vs Control
Event_3319	JC	PPOX	ENSG00000143224	Skipped Exon	2	Control	64	103	431	Same Direction
Event_3319	JCEC	PPOX	ENSG00000143224	Skipped Exon	2	Control	64	103	431	Same Direction
Event_3319	JC	PPOX	ENSG00000143224	Skipped Exon	2	shRYBP	56	154	439	Same Direction
Event_3319	JCEC	PPOX	ENSG00000143224	Skipped Exon	2	shRYBP	56	154	442	Same Direction
Event_3319	JC	PPOX	ENSG00000143224	Skipped Exon	2	shRING1A.B	40	152	661	Same Direction
Event_3319	JCEC	PPOX	ENSG00000143224	Skipped Exon	2	shRING1A.B	40	152	664	Same Direction
Event_332	JC	INAVA	ENSG00000163362	Alternative 5' Splice Site	1	shRYBP	275	275	275	
Event_332	JCEC	INAVA	ENSG00000163362	Alternative 5' Splice Site	1	shRYBP	275	275	275	
Event_332	JC	INAVA	ENSG00000163362	Alternative 5' Splice Site	1	shRING1A.B	205	205	205	
Event_332	JCEC	INAVA	ENSG00000163362	Alternative 5' Splice Site	1	shRING1A.B	205	205	205	
Event_3320	JC	PPOX	ENSG00000143224	Skipped Exon	3	Control	22	103	431	Same Direction
Event_3320	JCEC	PPOX	ENSG00000143224	Skipped Exon	3	Control	22	103	431	Same Direction
Event_3320	JC	PPOX	ENSG00000143224	Skipped Exon	3	shRYBP	19	154	439	Same Direction
Event_3320	JCEC	PPOX	ENSG00000143224	Skipped Exon	3	shRYBP	19	154	442	Same Direction
Event_3320	JC	PPOX	ENSG00000143224	Skipped Exon	3	shRING1A.B	15	152	661	Same Direction
Event_3320	JCEC	PPOX	ENSG00000143224	Skipped Exon	3	shRING1A.B	15	152	664	Same Direction
Event_3321	JC	PPOX	ENSG00000143224	Skipped Exon	4	Control	95	103	431	Same Direction
Event_3321	JCEC	PPOX	ENSG00000143224	Skipped Exon	4	Control	95	103	431	Same Direction
Event_3321	JC	PPOX	ENSG00000143224	Skipped Exon	4	shRYBP	154	154	439	Same Direction
Event_3321	JCEC	PPOX	ENSG00000143224	Skipped Exon	4	shRYBP	154	154	442	Same Direction
Event_3321	JC	PPOX	ENSG00000143224	Skipped Exon	4	shRING1A.B	152	152	661	Same Direction
Event_3321	JCEC	PPOX	ENSG00000143224	Skipped Exon	4	shRING1A.B	152	152	664	Same Direction
Event_3322	JC	TBC1D5	ENSG00000131374	Skipped Exon	4	Control	44	252	634	Unique to shRING1A.B vs Control
Event_3322	JCEC	TBC1D5	ENSG00000131374	Skipped Exon	4	Control	44	252	605	Unique to shRING1A.B vs Control
Event_3322	JC	TBC1D5	ENSG00000131374	Skipped Exon	4	shRING1A.B	35	218	632	Unique to shRING1A.B vs Control
Event_3322	JCEC	TBC1D5	ENSG00000131374	Skipped Exon	4	shRING1A.B	35	218	601	Unique to shRING1A.B vs Control
Event_3323	JC	TBC1D5	ENSG00000131374	Skipped Exon	5	Control	89	252	634	Unique to shRING1A.B vs Control
Event_3323	JCEC	TBC1D5	ENSG00000131374	Skipped Exon	5	Control	89	252	605	Unique to shRING1A.B vs Control
Event_3323	JC	TBC1D5	ENSG00000131374	Skipped Exon	5	shRING1A.B	67	218	632	Unique to shRING1A.B vs Control
Event_3323	JCEC	TBC1D5	ENSG00000131374	Skipped Exon	5	shRING1A.B	67	218	601	Unique to shRING1A.B vs Control
Event_3324	JC	TBC1D5	ENSG00000131374	Skipped Exon	6	Control	31	252	634	Unique to shRING1A.B vs Control
Event_3324	JCEC	TBC1D5	ENSG00000131374	Skipped Exon	6	Control	31	252	605	Unique to shRING1A.B vs Control
Event_3324	JC	TBC1D5	ENSG00000131374	Skipped Exon	6	shRING1A.B	10	218	632	Unique to shRING1A.B vs Control
Event_3324	JCEC	TBC1D5	ENSG00000131374	Skipped Exon	6	shRING1A.B	10	218	601	Unique to shRING1A.B vs Control
Event_3325	JC	TBC1D5	ENSG00000131374	Skipped Exon	7	Control	48	252	634	Same Direction
Event_3325	JCEC	TBC1D5	ENSG00000131374	Skipped Exon	7	Control	48	252	605	Same Direction
Event_3325	JC	TBC1D5	ENSG00000131374	Skipped Exon	7	shRYBP	15	243	435	Same Direction
Event_3325	JCEC	TBC1D5	ENSG00000131374	Skipped Exon	7	shRYBP	15	243	410	Same Direction
Event_3325	JC	TBC1D5	ENSG00000131374	Skipped Exon	7	shRING1A.B	12	218	632	Same Direction
Event_3325	JCEC	TBC1D5	ENSG00000131374	Skipped Exon	7	shRING1A.B	12	218	601	Same Direction
Event_3326	JC	MUTYH	ENSG00000132781	Skipped Exon	1	Control	67	166	341	Unique to shRING1A.B vs Control
Event_3326	JC	MUTYH	ENSG00000132781	Skipped Exon	1	shRING1A.B	72	72	122	Unique to shRING1A.B vs Control
Event_3327	JC	ABRAXAS1	ENSG00000163322	Skipped Exon	1	Control	73	100	173	Unique to shRING1A.B vs Control
Event_3327	JCEC	ABRAXAS1	ENSG00000163322	Skipped Exon	1	Control	73	73	73	Unique to shRING1A.B vs Control
Event_3327	JC	ABRAXAS1	ENSG00000163322	Skipped Exon	1	shRING1A.B	67	110	177	Unique to shRING1A.B vs Control
Event_3327	JCEC	ABRAXAS1	ENSG00000163322	Skipped Exon	1	shRING1A.B	67	67	67	Unique to shRING1A.B vs Control
Event_3328	JC	ABRAXAS1	ENSG00000163322	Skipped Exon	2	Control	100	100	173	Unique to shRING1A.B vs Control
Event_3328	JC	ABRAXAS1	ENSG00000163322	Skipped Exon	2	shRING1A.B	110	110	177	Unique to shRING1A.B vs Control
Event_3329	JC	SH3D21	ENSG00000214193	Skipped Exon	1	Control	19	31	50	Unique to shRING1A.B vs Control
Event_3329	JCEC	SH3D21	ENSG00000214193	Skipped Exon	1	Control	19	31	50	Unique to shRING1A.B vs Control
Event_3329	JC	SH3D21	ENSG00000214193	Skipped Exon	1	shRING1A.B	36	36	61	Unique to shRING1A.B vs Control
Event_3329	JCEC	SH3D21	ENSG00000214193	Skipped Exon	1	shRING1A.B	36	36	61	Unique to shRING1A.B vs Control
Event_333	JC	MARK1	ENSG00000116141	Alternative 5' Splice Site	1	shRYBP	52	52	52	
Event_333	JCEC	MARK1	ENSG00000116141	Alternative 5' Splice Site	1	shRYBP	52	52	52	
Event_333	JC	MARK1	ENSG00000116141	Alternative 5' Splice Site	1	shRING1A.B	49	81	130	
Event_333	JCEC	MARK1	ENSG00000116141	Alternative 5' Splice Site	1	shRING1A.B	49	81	130	
Event_3330	JC	SH3D21	ENSG00000214193	Skipped Exon	2	Control	31	31	50	Same Direction
Event_3330	JCEC	SH3D21	ENSG00000214193	Skipped Exon	2	Control	31	31	50	Same Direction
Event_3330	JC	SH3D21	ENSG00000214193	Skipped Exon	2	shRYBP	23	23	23	Same Direction
Event_3330	JCEC	SH3D21	ENSG00000214193	Skipped Exon	2	shRYBP	23	23	23	Same Direction
Event_3330	JC	SH3D21	ENSG00000214193	Skipped Exon	2	shRING1A.B	25	36	61	Same Direction
Event_3330	JCEC	SH3D21	ENSG00000214193	Skipped Exon	2	shRING1A.B	25	36	61	Same Direction
Event_3331	JC	KPTN	ENSG00000118162	Skipped Exon	1	Control	40	40	40	Unique to shRING1A.B vs Control
Event_3331	JCEC	KPTN	ENSG00000118162	Skipped Exon	1	Control	40	40	40	Unique to shRING1A.B vs Control
Event_3331	JC	KPTN	ENSG00000118162	Skipped Exon	1	shRING1A.B	76	76	76	Unique to shRING1A.B vs Control
Event_3331	JCEC	KPTN	ENSG00000118162	Skipped Exon	1	shRING1A.B	76	76	76	Unique to shRING1A.B vs Control
Event_3332	JC	AC108062.1	ENSG00000251432	Skipped Exon	1	Control	15	15	15	Unique to shRING1A.B vs Control
Event_3332	JC	AC108062.1	ENSG00000251432	Skipped Exon	1	shRING1A.B	32	32	32	Unique to shRING1A.B vs Control
Event_3333	JC	TEP1	ENSG00000129566	Skipped Exon	2	Control	52	52	94	Same Direction
Event_3333	JCEC	TEP1	ENSG00000129566	Skipped Exon	2	Control	52	52	94	Same Direction
Event_3333	JC	TEP1	ENSG00000129566	Skipped Exon	2	shRYBP	57	57	113	Same Direction
Event_3333	JCEC	TEP1	ENSG00000129566	Skipped Exon	2	shRYBP	57	57	113	Same Direction
Event_3333	JC	TEP1	ENSG00000129566	Skipped Exon	2	shRING1A.B	83	83	136	Same Direction
Event_3333	JCEC	TEP1	ENSG00000129566	Skipped Exon	2	shRING1A.B	83	83	136	Same Direction
Event_3334	JC	RNF167	ENSG00000108523	Skipped Exon	1	Control	35	57	133	Unique to shRING1A.B vs Control
Event_3334	JC	RNF167	ENSG00000108523	Skipped Exon	1	shRING1A.B	30	54	129	Unique to shRING1A.B vs Control
Event_3335	JC	RNF167	ENSG00000108523	Skipped Exon	2	Control	57	57	133	Unique to shRING1A.B vs Control
Event_3335	JC	RNF167	ENSG00000108523	Skipped Exon	2	shRING1A.B	54	54	129	Unique to shRING1A.B vs Control
Event_3336	JC	RNF167	ENSG00000108523	Skipped Exon	3	Control	41	57	133	Same Direction
Event_3336	JC	RNF167	ENSG00000108523	Skipped Exon	3	shRYBP	68	68	68	Same Direction
Event_3336	JC	RNF167	ENSG00000108523	Skipped Exon	3	shRING1A.B	45	54	129	Same Direction
Event_3337	JC	ITGB1BP1	ENSG00000119185	Skipped Exon	1	Control	781	781	781	Same Direction
Event_3337	JCEC	ITGB1BP1	ENSG00000119185	Skipped Exon	1	Control	781	781	781	Same Direction
Event_3337	JC	ITGB1BP1	ENSG00000119185	Skipped Exon	1	shRYBP	721	721	721	Same Direction
Event_3337	JCEC	ITGB1BP1	ENSG00000119185	Skipped Exon	1	shRYBP	721	721	721	Same Direction
Event_3337	JC	ITGB1BP1	ENSG00000119185	Skipped Exon	1	shRING1A.B	642	642	642	Same Direction
Event_3337	JCEC	ITGB1BP1	ENSG00000119185	Skipped Exon	1	shRING1A.B	642	642	642	Same Direction
Event_3338	JC	GOLGA4	ENSG00000144674	Skipped Exon	1	Control	98	98	98	Same Direction
Event_3338	JCEC	GOLGA4	ENSG00000144674	Skipped Exon	1	Control	98	98	98	Same Direction
Event_3338	JC	GOLGA4	ENSG00000144674	Skipped Exon	1	shRYBP	90	90	90	Same Direction
Event_3338	JCEC	GOLGA4	ENSG00000144674	Skipped Exon	1	shRYBP	90	90	90	Same Direction
Event_3338	JC	GOLGA4	ENSG00000144674	Skipped Exon	1	shRING1A.B	201	201	201	Same Direction
Event_3338	JCEC	GOLGA4	ENSG00000144674	Skipped Exon	1	shRING1A.B	201	201	201	Same Direction
Event_3339	JC	PRPF4B	ENSG00000112739	Skipped Exon	1	Control	112	112	288	Unique to shRING1A.B vs Control
Event_3339	JCEC	PRPF4B	ENSG00000112739	Skipped Exon	1	Control	112	356	654	Unique to shRING1A.B vs Control
Event_3339	JC	PRPF4B	ENSG00000112739	Skipped Exon	1	shRING1A.B	99	99	248	Unique to shRING1A.B vs Control
Event_3339	JCEC	PRPF4B	ENSG00000112739	Skipped Exon	1	shRING1A.B	99	99	264	Unique to shRING1A.B vs Control
Event_334	JC	MARVELD2	ENSG00000152939	Alternative 5' Splice Site	1	shRYBP	22	22	22	
Event_334	JC	MARVELD2	ENSG00000152939	Alternative 5' Splice Site	1	shRING1A.B	44	44	44	
Event_3340	JC	PRPF4B	ENSG00000112739	Skipped Exon	2	Control	66	112	288	Unique to shRING1A.B vs Control
Event_3340	JC	PRPF4B	ENSG00000112739	Skipped Exon	2	shRING1A.B	66	99	248	Unique to shRING1A.B vs Control
Event_3341	JC	DROSHA	ENSG00000113360	Skipped Exon	1	Control	166	168	334	Same Direction
Event_3341	JCEC	DROSHA	ENSG00000113360	Skipped Exon	1	Control	166	168	334	Same Direction
Event_3341	JC	DROSHA	ENSG00000113360	Skipped Exon	1	shRYBP	145	145	276	Same Direction
Event_3341	JCEC	DROSHA	ENSG00000113360	Skipped Exon	1	shRYBP	145	145	276	Same Direction
Event_3341	JC	DROSHA	ENSG00000113360	Skipped Exon	1	shRING1A.B	129	136	265	Same Direction
Event_3341	JCEC	DROSHA	ENSG00000113360	Skipped Exon	1	shRING1A.B	129	136	265	Same Direction
Event_3342	JC	DROSHA	ENSG00000113360	Skipped Exon	2	Control	168	168	334	Same Direction
Event_3342	JCEC	DROSHA	ENSG00000113360	Skipped Exon	2	Control	168	168	334	Same Direction
Event_3342	JC	DROSHA	ENSG00000113360	Skipped Exon	2	shRYBP	131	145	276	Same Direction
Event_3342	JCEC	DROSHA	ENSG00000113360	Skipped Exon	2	shRYBP	131	145	276	Same Direction
Event_3342	JC	DROSHA	ENSG00000113360	Skipped Exon	2	shRING1A.B	136	136	265	Same Direction
Event_3342	JCEC	DROSHA	ENSG00000113360	Skipped Exon	2	shRING1A.B	136	136	265	Same Direction
Event_3343	JC	FGFR1	ENSG00000077782	Skipped Exon	2	Control	1122	1122	1150	Same Direction
Event_3343	JC	FGFR1	ENSG00000077782	Skipped Exon	2	shRYBP	1053	1053	1087	Same Direction
Event_3343	JC	FGFR1	ENSG00000077782	Skipped Exon	2	shRING1A.B	1471	1471	1512	Same Direction
Event_3344	JC	NUDT17	ENSG00000186364	Skipped Exon	1	Control	12	12	12	Same Direction
Event_3344	JCEC	NUDT17	ENSG00000186364	Skipped Exon	1	Control	12	81	93	Same Direction
Event_3344	JC	NUDT17	ENSG00000186364	Skipped Exon	1	shRYBP	12	91	103	Same Direction
